ImageName MaxDepth
005062 14.347046852111816
003889 17.377239227294922
006065 20.61564826965332
004378 13.43942642211914
008070 11.524300575256348
002359 17.55551528930664
011680 117.33332824707031
010463 108.59986877441406
003845 16.869596481323242
012249 63.59687805175781
002173 28.918331146240234
009016 152.0
009618 44.79704284667969
010951 117.33332824707031
003452 18.329097747802734
012357 82.13333129882812
004660 13.365800857543945
002138 26.932376861572266
007547 41.22121047973633
007767 65.58882141113281
004328 13.244179725646973
001250 156.4705810546875
003456 18.335479736328125
009336 117.33332824707031
009547 117.33332824707031
009307 152.0
000271 24.22488021850586
009402 117.33332824707031
003008 18.227603912353516
004898 18.43088722229004
006105 19.35496711730957
010650 111.0647201538086
000230 156.4705810546875
005210 14.571297645568848
004703 13.955195426940918
011079 46.399436950683594
001998 156.4705810546875
012021 82.13333129882812
011927 82.13333129882812
000796 110.83333587646484
003351 18.575620651245117
002559 17.17148780822754
008620 152.0
010459 111.0647201538086
012120 82.13333129882812
005189 14.446133613586426
000337 110.83333587646484
010155 117.5572509765625
004778 22.773727416992188
009970 117.33332824707031
010285 110.58492279052734
002275 79.08119201660156
008270 152.0
004492 15.15363883972168
002233 110.83333587646484
004110 16.401729583740234
006698 152.0
009678 37.287559509277344
008040 62.16902160644531
002901 32.86873245239258
005971 33.04570770263672
002790 17.9935302734375
000420 110.83333587646484
009072 56.692787170410156
008356 152.0
007516 53.2026252746582
007399 49.464351654052734
010990 117.33332824707031
003288 17.966503143310547
007132 152.0
006168 20.16805076599121
009739 117.33332824707031
010799 58.89860153198242
001036 156.4705810546875
000412 110.83333587646484
002963 33.52567672729492
005239 14.462387084960938
003807 17.429157257080078
005374 11.565932273864746
000066 37.75424575805664
001359 156.4705810546875
006502 111.0647201538086
010619 111.0647201538086
010191 55.72407913208008
001978 156.4705810546875
011460 117.33332824707031
000675 221.6666717529297
001264 110.83333587646484
009917 117.33332824707031
002385 17.809864044189453
003242 18.711334228515625
009931 117.33332824707031
011102 117.33332824707031
007414 20.976137161254883
006800 52.380889892578125
005140 18.060394287109375
007822 117.33332824707031
008734 152.0
003607 17.35553550720215
012075 82.13333129882812
000635 110.83333587646484
000546 221.6666717529297
003784 16.84813690185547
002038 221.6666717529297
007655 38.80884552001953
001325 156.4705810546875
002723 16.944128036499023
003114 17.830556869506836
012163 37.99165725708008
005970 20.11788558959961
010236 50.05209732055664
004574 14.254297256469727
001889 54.239952087402344
008975 152.0
007312 45.76399230957031
012234 36.62681198120117
006943 50.703125
005822 20.189451217651367
000098 28.783187866210938
001731 39.38899612426758
004147 17.426332473754883
001348 156.4705810546875
008000 46.00680923461914
009150 89.51263427734375
003869 16.31235122680664
001720 52.39888000488281
002250 31.51737403869629
011138 47.34983825683594
008263 152.0
003212 17.915109634399414
008762 152.0
004302 13.476593017578125
011731 117.33332824707031
010633 111.0647201538086
008854 135.79861450195312
007065 152.0
012264 82.13333129882812
001789 103.27690124511719
001297 19.133337020874023
005999 110.83333587646484
009399 117.33332824707031
004064 17.106857299804688
008744 124.85016632080078
003093 18.197568893432617
005135 14.144745826721191
001245 156.4705810546875
012154 55.361751556396484
002378 19.536876678466797
005905 18.582921981811523
004865 18.548995971679688
000390 110.83333587646484
011485 117.33332824707031
009230 36.693241119384766
011140 49.85932159423828
010682 111.0647201538086
008614 152.0
003487 18.270828247070312
003651 16.991146087646484
007032 152.0
007209 23.874263763427734
009348 114.8919448852539
012278 82.13333129882812
002320 18.106809616088867
001873 156.4705810546875
004077 18.473371505737305
004062 16.771427154541016
008293 152.0
002872 32.543819427490234
009530 20.799551010131836
010784 50.87562561035156
002021 156.4705810546875
001149 156.4705810546875
001562 156.4705810546875
004552 15.233051300048828
011296 117.33332824707031
009669 57.30974197387695
009531 19.624767303466797
005789 17.69713020324707
006706 46.81081008911133
001601 156.4705810546875
010019 26.2299861907959
003592 20.174461364746094
005915 19.664047241210938
004618 15.689882278442383
005249 14.508668899536133
010432 102.13313293457031
009873 73.25121307373047
006461 111.0647201538086
004823 14.377735137939453
009766 117.33332824707031
004273 13.053840637207031
009865 152.0
002883 32.91364288330078
007743 117.33332824707031
002938 34.126922607421875
011736 91.30043029785156
004687 13.701004028320312
012022 82.13333129882812
005188 14.124273300170898
002788 17.278512954711914
008837 98.25784301757812
007524 72.34710693359375
003759 16.900217056274414
002959 33.523155212402344
007967 95.00749969482422
011021 48.28851318359375
001908 156.4705810546875
000206 110.83333587646484
011640 117.33332824707031
003958 17.09255027770996
010350 111.0647201538086
011420 117.33332824707031
010113 76.56973266601562
002631 17.45374870300293
008185 46.3687858581543
002564 19.0363712310791
010922 117.33332824707031
009162 152.0
010221 95.7564926147461
003178 18.18890953063965
004122 17.325510025024414
010224 70.77861022949219
006096 19.536725997924805
007671 79.6251220703125
009157 41.9280891418457
007731 45.81412887573242
008880 152.0
000704 110.83333587646484
006631 63.98075866699219
006515 20.06188201904297
006355 75.11280822753906
001401 156.4705810546875
005049 14.563238143920898
006589 101.03569793701172
011610 78.28272247314453
000735 75.89378356933594
007348 30.321205139160156
001952 103.52656555175781
001870 156.4705810546875
004810 15.003113746643066
001606 156.4705810546875
006109 19.644378662109375
003959 16.790483474731445
000589 221.6666717529297
004696 13.723468780517578
005428 10.371155738830566
004475 13.892512321472168
000553 110.83333587646484
010460 111.0647201538086
007517 117.33332824707031
011844 117.33332824707031
002604 17.484750747680664
004882 14.675762176513672
005606 10.721272468566895
012526 82.13333129882812
002364 18.535524368286133
006582 72.4645004272461
000394 110.83333587646484
010423 51.25014877319336
008619 152.0
008802 37.96908187866211
010927 117.33332824707031
004981 51.953125
001380 156.4705810546875
005570 10.064627647399902
003290 18.202259063720703
009414 85.52252960205078
011408 87.28954315185547
004681 13.221673965454102
012439 82.13333129882812
006350 158.33334350585938
005619 11.25649356842041
003032 18.714536666870117
009087 93.08324432373047
003591 17.163415908813477
009251 152.0
010593 152.0
010793 28.00963592529297
011647 117.33332824707031
009759 117.16083526611328
003679 16.69708251953125
009204 152.0
010141 117.5572509765625
004826 14.773788452148438
008965 152.0
005823 20.6955509185791
007574 117.33332824707031
004494 15.204472541809082
003137 18.927165985107422
002940 37.48898696899414
000468 221.6666717529297
008770 152.0
004295 13.303156852722168
008523 152.0
004102 18.013412475585938
001534 156.4705810546875
010996 29.680683135986328
000478 221.6666717529297
007415 15.128517150878906
010109 73.66168975830078
011190 117.33332824707031
006819 44.12959671020508
001262 110.83333587646484
002975 18.11476707458496
012169 35.50089645385742
002624 17.435707092285156
009242 152.0
003108 18.159786224365234
008503 152.0
003370 17.814420700073242
007091 152.0
006797 120.838134765625
011915 56.73202133178711
000695 221.6666717529297
001791 83.93782043457031
010932 117.33332824707031
004963 51.953125
003524 17.754323959350586
011093 41.80788803100586
002681 17.3774356842041
000073 110.83333587646484
001492 156.4705810546875
003915 17.013341903686523
008963 42.36262512207031
000345 110.83333587646484
001885 61.47759246826172
004996 17.522022247314453
009163 152.0
009076 152.0
003921 16.881805419921875
008563 152.0
007052 152.0
000831 59.9642219543457
001724 43.482601165771484
005980 101.44738006591797
003005 18.169124603271484
006803 51.57970428466797
002126 26.133628845214844
007615 117.33332824707031
010963 50.61279296875
007521 24.099802017211914
003612 18.659255981445312
001837 31.569257736206055
006031 20.534820556640625
002179 29.745426177978516
003665 16.40925407409668
010634 111.0647201538086
001802 156.4705810546875
009756 117.33332824707031
002843 50.48320388793945
001703 156.4705810546875
009920 117.33332824707031
000149 221.6666717529297
004940 14.295881271362305
005255 13.77590560913086
001057 29.407386779785156
012591 58.34275436401367
012586 82.13333129882812
002765 17.324220657348633
003896 16.9923095703125
005522 15.27409553527832
008397 152.0
001351 156.4705810546875
011381 117.33332824707031
009805 152.0
009096 51.746150970458984
000434 110.83333587646484
006552 152.0
006410 40.98238754272461
001835 156.4705810546875
007834 117.33332824707031
001814 156.4705810546875
009997 117.33332824707031
001668 156.4705810546875
010190 32.2234992980957
003960 17.425872802734375
000896 221.6666717529297
000401 110.83333587646484
001882 40.15464401245117
009860 51.62881851196289
008902 152.0
002782 17.545209884643555
000731 156.4705810546875
011386 72.64177703857422
008043 63.9599494934082
004337 13.04499340057373
003669 16.67489242553711
010159 117.33332824707031
006787 39.45071792602539
004650 13.513325691223145
005100 17.423227310180664
007544 32.97484588623047
005296 15.721660614013672
010598 111.0647201538086
001446 156.4705810546875
009267 152.0
010715 92.63050842285156
003363 17.67503547668457
006750 49.01298522949219
010318 111.0647201538086
003169 18.78923988342285
007645 117.33332824707031
007240 47.1088752746582
009216 152.0
000778 110.83333587646484
003938 17.033935546875
011559 88.2927017211914
011564 43.93754959106445
006455 111.0647201538086
002079 21.30036163330078
001528 156.4705810546875
004547 13.71165657043457
006023 19.647850036621094
001282 36.14625930786133
009662 26.47429656982422
005143 51.953125
010549 84.0763931274414
007608 60.58774185180664
012091 82.13333129882812
006214 110.83333587646484
001638 156.4705810546875
012475 82.13333129882812
007435 14.318602561950684
012513 82.13333129882812
001330 156.4705810546875
010415 53.84410095214844
012299 82.13333129882812
003726 17.600194931030273
005888 21.340051651000977
000618 221.6666717529297
004714 13.991931915283203
011638 117.33332824707031
010811 100.95793151855469
005713 10.011463165283203
001512 156.4705810546875
003369 18.450960159301758
004505 15.034599304199219
012057 23.017528533935547
008583 152.0
009356 117.33332824707031
008081 152.0
004408 13.157732963562012
000872 221.6666717529297
004901 14.633358001708984
003901 16.79737663269043
007754 117.33332824707031
006883 112.80440521240234
007074 86.25990295410156
007804 80.18412017822266
005928 18.487951278686523
006758 84.94010162353516
001147 133.0622100830078
011437 47.47458267211914
008658 152.0
006021 19.429256439208984
011090 49.29352951049805
000443 110.83333587646484
005547 10.655121803283691
009723 56.96834182739258
009588 34.5987548828125
004700 13.604732513427734
009575 117.33332824707031
009396 117.33332824707031
009342 117.33332824707031
006765 89.87451934814453
002980 18.405803680419922
008777 56.58012390136719
007591 94.49942016601562
004459 14.70859432220459
011037 117.33332824707031
003644 16.761871337890625
000894 221.6666717529297
002114 78.69822692871094
006989 52.97246551513672
008810 152.0
004044 16.96382713317871
006292 26.005517959594727
012621 20.27570915222168
001946 114.89291381835938
003129 18.17293930053711
004424 13.346763610839844
001091 156.4705810546875
005387 10.670838356018066
001865 156.4705810546875
009903 117.33332824707031
009938 77.142822265625
005120 14.67342758178711
002092 78.69822692871094
012065 82.13333129882812
000202 46.05955123901367
008698 152.0
004186 13.37321949005127
009039 57.92129135131836
012207 28.145339965820312
000609 221.6666717529297
003256 18.355369567871094
001287 73.1302261352539
004095 17.482784271240234
002139 26.404722213745117
007324 46.73797607421875
004359 13.329916954040527
003955 17.054990768432617
009494 42.21235656738281
012323 14.386752128601074
000069 156.4705810546875
007261 51.28215408325195
010194 111.0647201538086
012536 82.13333129882812
003918 16.631877899169922
007784 78.27288818359375
004957 14.4619722366333
004912 15.308795928955078
006850 152.0
012058 82.13333129882812
000815 110.83333587646484
006173 19.455663681030273
000288 221.6666717529297
007949 54.96192169189453
010935 117.33332824707031
001915 156.4705810546875
002922 33.947227478027344
012456 82.13333129882812
011574 42.0775146484375
011446 117.33332824707031
009212 152.0
006204 20.639453887939453
010545 88.50411224365234
011160 52.82967758178711
008567 41.56013870239258
005158 51.953125
006865 152.0
010582 152.0
001604 156.4705810546875
004386 13.009039878845215
004570 16.83365821838379
003539 17.61056900024414
004885 17.502723693847656
003556 17.724336624145508
003096 18.060592651367188
005894 16.8016357421875
009512 29.64219856262207
005368 11.045289039611816
006510 111.0647201538086
006667 71.06199645996094
000350 110.83333587646484
000982 156.4705810546875
009196 152.0
000481 221.6666717529297
002882 33.03011703491211
008457 68.67028045654297
009854 41.118473052978516
012036 82.13333129882812
005796 19.12679100036621
006420 111.0647201538086
000014 66.75333404541016
010091 117.33332824707031
003738 17.368497848510742
008742 152.0
002328 17.963993072509766
005234 14.652256965637207
006071 21.349647521972656
007697 113.37828063964844
009857 152.0
003793 16.719633102416992
000404 110.83333587646484
007871 117.33332824707031
007087 132.134765625
010528 26.228588104248047
007468 31.061573028564453
006443 24.28810691833496
004654 14.953871726989746
012609 82.13333129882812
006837 52.49122619628906
000220 79.393310546875
008062 123.36884307861328
000273 16.11658477783203
008579 152.0
009732 117.33332824707031
012395 10.99445915222168
003549 17.988719940185547
007446 20.767826080322266
003801 16.90921401977539
001123 156.4705810546875
005170 51.953125
009777 48.35237121582031
004344 13.914511680603027
005848 21.381498336791992
006332 31.580175399780273
004099 17.30525779724121
006933 152.0
004648 13.585103034973145
006095 18.58241081237793
004814 14.2789306640625
002326 18.018356323242188
006373 111.0647201538086
005815 20.453487396240234
002428 17.883609771728516
003324 18.683908462524414
008826 147.53787231445312
001234 156.4705810546875
005286 12.90099811553955
006617 122.43977355957031
010717 68.96826934814453
010758 44.00046920776367
002103 17.639793395996094
009126 29.440776824951172
000364 110.83333587646484
003511 18.43710708618164
005884 19.272005081176758
005096 14.576018333435059
005759 15.227089881896973
002873 33.126136779785156
009133 108.76362609863281
002887 46.634376525878906
004223 13.426029205322266
012068 82.13333129882812
006675 96.40391540527344
006064 21.130035400390625
010210 101.32715606689453
007138 47.16012954711914
012272 82.13333129882812
006495 111.0647201538086
006231 11.815642356872559
009178 49.31882858276367
012560 18.193893432617188
011395 43.77902603149414
011442 94.05659484863281
011724 117.33332824707031
009714 117.33332824707031
000427 110.83333587646484
007732 117.33332824707031
001135 156.4705810546875
010097 117.33332824707031
003342 17.895366668701172
003250 17.818601608276367
003598 17.594165802001953
009244 132.92401123046875
006529 85.01372528076172
011382 117.33332824707031
005962 37.99872970581055
010034 63.73844909667969
005779 15.012969970703125
007644 106.83988952636719
001579 156.4705810546875
002130 26.31294059753418
011606 78.73357391357422
009408 57.11018753051758
009221 46.82211685180664
002483 18.91414451599121
009582 43.54350280761719
008562 145.21731567382812
002171 48.58112716674805
003657 16.52570343017578
003608 17.460290908813477
000665 221.6666717529297
006156 20.997703552246094
004964 14.572203636169434
008290 152.0
010020 32.800601959228516
007247 56.697052001953125
001180 156.4705810546875
005029 14.207911491394043
009125 36.926025390625
001597 156.4705810546875
000112 28.112613677978516
002237 30.765424728393555
004489 17.840633392333984
007486 40.43168258666992
002336 18.036680221557617
002003 59.38108825683594
003293 18.432241439819336
010287 86.47441864013672
007891 44.624847412109375
004557 17.362468719482422
003365 18.498371124267578
012461 50.572998046875
006810 34.52488327026367
001141 134.3020477294922
004145 17.63117027282715
005448 12.34620475769043
001730 59.5247917175293
001561 156.4705810546875
004231 13.068257331848145
002804 23.806806564331055
001118 156.4705810546875
001485 33.71467208862305
004945 14.997663497924805
001860 156.4705810546875
006067 21.778751373291016
003778 16.1199893951416
011083 103.00333404541016
004645 13.687560081481934
010942 117.33332824707031
006073 20.861650466918945
003041 18.629304885864258
001054 156.4705810546875
005471 15.249319076538086
001223 156.4705810546875
005787 16.713285446166992
012447 58.13614273071289
007373 94.8408203125
000535 221.6666717529297
004987 14.477129936218262
003894 17.553138732910156
004708 14.47689437866211
006620 66.01460266113281
012144 61.60597610473633
001127 152.52635192871094
004642 14.368244171142578
003971 16.90791893005371
011356 85.60008239746094
002930 37.29697799682617
002503 18.141128540039062
009914 117.33332824707031
006580 123.72333526611328
010737 117.33332824707031
006401 111.0647201538086
011890 42.777015686035156
000502 110.83333587646484
011583 37.077003479003906
000492 74.51448822021484
008339 152.0
006462 111.0647201538086
003782 17.0599365234375
006022 19.6575984954834
010357 89.72921752929688
010875 20.86866569519043
005267 13.132970809936523
000864 221.6666717529297
003632 21.1741943359375
001176 156.4705810546875
007987 55.28188705444336
002634 17.370534896850586
001439 37.98308181762695
006378 111.0647201538086
002662 17.20676612854004
007883 39.785579681396484
002313 21.69158172607422
004297 13.470104217529297
008336 152.0
002075 156.4705810546875
011785 117.33332824707031
002396 18.01799201965332
001544 60.606964111328125
011432 45.040897369384766
005670 42.91665267944336
004396 13.099813461303711
009310 20.748708724975586
008225 152.0
005507 15.08975887298584
010033 117.33332824707031
004803 14.322468757629395
005202 14.142128944396973
010581 152.0
000233 62.381553649902344
006726 108.6545639038086
003204 18.395244598388672
009862 21.800872802734375
004318 13.295247077941895
001867 106.03114318847656
003461 17.697656631469727
000561 110.83333587646484
003993 17.12199592590332
006428 111.0647201538086
011774 117.33332824707031
003386 17.90025520324707
008331 152.0
001236 156.4705810546875
002719 16.980073928833008
002978 18.185640335083008
005002 14.318553924560547
008312 152.0
007188 152.0
010158 117.33332824707031
004735 13.63663387298584
009082 152.0
000268 221.6666717529297
005477 16.093528747558594
000165 51.94061279296875
007925 92.5167465209961
003754 17.54482650756836
010704 81.16008758544922
000154 221.6666717529297
004060 15.555744171142578
006175 18.579017639160156
006950 47.905181884765625
009015 67.90181732177734
010220 32.8233757019043
007981 58.72092819213867
008665 152.0
001193 156.4705810546875
009159 98.62478637695312
009986 117.33332824707031
003649 16.663694381713867
011951 82.13333129882812
002800 17.653247833251953
003377 18.197559356689453
012496 82.13333129882812
000913 221.6666717529297
011554 60.956539154052734
012477 82.13333129882812
011562 91.2939682006836
007872 117.33332824707031
006546 111.0647201538086
009799 152.0
002202 27.932586669921875
002053 221.6666717529297
000634 110.83333587646484
002647 17.20313262939453
008261 81.1728744506836
005710 10.447123527526855
000441 110.83333587646484
012306 82.13333129882812
007879 117.33332824707031
011419 83.9213638305664
005393 11.678560256958008
007557 90.25804138183594
007050 17.672515869140625
005912 19.099878311157227
009993 117.33332824707031
003828 16.282264709472656
004775 14.41585922241211
005590 10.192729949951172
012092 82.13333129882812
009551 35.860939025878906
007890 38.55862808227539
003372 18.60260009765625
002585 17.49384880065918
012362 82.13333129882812
003136 18.464277267456055
000163 221.6666717529297
001071 156.4705810546875
003009 18.03177261352539
006062 25.18976593017578
011525 117.33332824707031
000494 110.83333587646484
008442 152.0
010079 117.33332824707031
004054 17.223756790161133
005600 9.972776412963867
007887 41.90263748168945
008792 102.476318359375
008253 152.0
009637 31.935871124267578
009013 116.3526382446289
003485 18.078428268432617
007653 117.33332824707031
008769 19.456140518188477
001900 39.375370025634766
001354 156.4705810546875
010722 117.33332824707031
006701 40.050140380859375
011454 117.33332824707031
001187 156.4705810546875
007058 152.0
000838 110.83333587646484
001331 156.4705810546875
005061 14.914716720581055
012616 73.547607421875
007057 152.0
007319 81.79381561279297
012398 9.250378608703613
000681 221.6666717529297
004943 14.57111930847168
002399 18.277488708496094
010265 65.0630111694336
005947 26.554704666137695
012004 74.22525787353516
006246 19.969829559326172
003515 18.589038848876953
006007 43.936161041259766
001718 38.976680755615234
005055 20.036537170410156
012332 82.13333129882812
002203 28.006011962890625
012005 82.13333129882812
004649 15.234933853149414
011055 41.34847640991211
011833 117.33332824707031
003353 18.226160049438477
009466 117.33332824707031
002665 17.195510864257812
005693 9.372495651245117
008863 58.10255432128906
002347 18.227807998657227
002733 17.397811889648438
010828 39.407997131347656
007218 26.042396545410156
009168 58.24015808105469
006492 111.0647201538086
006934 152.0
004514 14.504732131958008
010251 111.0647201538086
003953 17.268152236938477
000342 31.384763717651367
012571 38.35203552246094
002499 16.913543701171875
009136 124.76551818847656
000567 110.83333587646484
001925 156.4705810546875
007959 105.47952270507812
010809 36.956729888916016
003469 18.37808609008789
004436 12.97043228149414
004178 13.769953727722168
001614 156.4705810546875
009879 117.33332824707031
002198 28.158401489257812
005785 18.972728729248047
003903 18.068418502807617
010831 107.3504409790039
003899 17.60605812072754
005232 14.580889701843262
012256 82.13333129882812
009473 117.33332824707031
008632 152.0
011944 80.78135681152344
000144 156.4705810546875
011087 51.615535736083984
007762 101.075439453125
012106 82.13333129882812
011816 86.12256622314453
009000 33.51567459106445
008856 150.28648376464844
003094 18.383365631103516
000043 34.93894577026367
005825 23.1325740814209
002091 55.41666793823242
004726 12.686388969421387
000829 110.83333587646484
000822 110.83333587646484
006960 42.53660202026367
010296 111.0647201538086
005968 20.926149368286133
010398 86.82830047607422
004161 13.353148460388184
005738 12.201775550842285
006448 111.0647201538086
000044 35.074127197265625
001304 156.4705810546875
000174 71.16095733642578
000962 156.4705810546875
007937 152.0
012132 82.13333129882812
008738 35.203983306884766
004752 18.62312889099121
004502 14.371074676513672
008326 152.0
000315 221.6666717529297
009824 54.021305084228516
006613 131.34310913085938
003972 16.491710662841797
010021 117.33332824707031
002525 18.061067581176758
001848 156.4705810546875
008910 152.0
002982 18.10688018798828
004699 13.569499015808105
003977 17.094890594482422
009599 117.33332824707031
011746 117.33332824707031
012407 82.13333129882812
010314 111.0647201538086
007103 115.42878723144531
003252 17.978368759155273
010204 73.01498413085938
005581 12.926947593688965
005625 13.654383659362793
004112 17.693239212036133
008021 152.0
010146 16.640628814697266
005979 54.190582275390625
007059 152.0
000249 17.942594528198242
005253 12.822702407836914
011618 117.33332824707031
009956 71.89108276367188
010622 111.0647201538086
008417 152.0
004294 14.030281066894531
012409 44.004703521728516
010394 53.56405258178711
005379 11.782615661621094
008206 43.88735580444336
012417 82.13333129882812
009503 37.112815856933594
003976 17.217140197753906
010445 101.2012939453125
008689 152.0
008153 74.07894897460938
004352 13.721875190734863
000262 182.0577850341797
008011 112.1425552368164
002653 17.49069595336914
011360 117.33332824707031
006442 111.0647201538086
011115 117.33332824707031
009487 117.33332824707031
003674 18.304075241088867
002849 32.63807678222656
005194 14.589338302612305
012006 82.13333129882812
007030 56.011905670166016
002111 16.50055694580078
005967 20.13257598876953
005784 18.25178337097168
009764 107.21112060546875
010532 94.88356018066406
006398 81.30088806152344
008723 152.0
009655 36.525630950927734
009898 95.18242645263672
008034 102.55260467529297
003058 17.97380256652832
004928 19.192533493041992
010347 45.44123840332031
010076 117.33332824707031
005056 14.63295841217041
009054 152.0
005944 20.24759292602539
007382 26.485864639282227
004292 13.462793350219727
006535 111.0647201538086
008313 152.0
006812 70.50550842285156
004977 14.672419548034668
007954 77.40343475341797
000875 221.6666717529297
003638 17.173303604125977
008016 89.77064514160156
007933 152.0
001833 156.4705810546875
007487 40.5831413269043
003970 17.160200119018555
003756 17.61823272705078
002381 17.875661849975586
012501 82.13333129882812
009495 48.41168975830078
009301 152.0
010301 111.0647201538086
004135 16.69501304626465
004299 13.596037864685059
002928 42.03834533691406
012480 82.13333129882812
000976 156.4705810546875
005633 45.56090545654297
008329 152.0
001945 156.4705810546875
008510 152.0
009004 66.67046356201172
005620 11.217207908630371
000224 25.886343002319336
009074 152.0
006723 151.93788146972656
010899 81.27748107910156
010771 16.6920166015625
006391 25.560840606689453
000179 29.264888763427734
010496 111.0647201538086
006531 34.435245513916016
001198 156.4705810546875
010302 111.0647201538086
001473 25.637353897094727
010015 101.89263153076172
008428 152.0
010024 83.77922058105469
001286 34.211299896240234
002312 21.468339920043945
010962 41.29378128051758
005551 11.611743927001953
007260 56.13205337524414
002263 31.624940872192383
006110 19.795392990112305
011813 117.33332824707031
007094 152.0
003505 18.218801498413086
006072 21.61790657043457
000026 18.22191047668457
010327 111.0647201538086
011112 111.4406509399414
004867 14.332904815673828
004057 16.98230743408203
000754 110.83333587646484
001382 156.4705810546875
011293 117.33332824707031
003345 18.16568374633789
007374 77.37200927734375
008566 59.13044738769531
012349 82.13333129882812
004698 13.532034873962402
003130 18.31511116027832
001209 156.4705810546875
004760 18.704322814941406
001290 39.811641693115234
007457 41.948036193847656
009901 45.503173828125
005451 12.353536605834961
002630 17.506940841674805
000201 29.82439613342285
003312 18.18850326538086
006439 111.0647201538086
004254 13.31093978881836
010954 117.33332824707031
011233 117.33332824707031
003948 17.716806411743164
007681 36.53312683105469
002302 30.53034782409668
003034 18.354507446289062
003847 16.654001235961914
002020 20.50178337097168
004159 13.584129333496094
004258 13.777986526489258
009949 117.33332824707031
004316 13.363292694091797
001087 156.4705810546875
002614 17.47515296936035
008670 152.0
007679 51.69032287597656
010442 111.0647201538086
010669 99.66905975341797
010080 117.33332824707031
003154 18.835546493530273
000899 221.6666717529297
010515 23.611597061157227
007852 60.07593536376953
004855 14.424633026123047
005200 14.424982070922852
012381 82.13333129882812
002447 17.866193771362305
006928 77.2152099609375
009617 58.2781867980957
002398 18.07196044921875
000185 44.52004623413086
000484 221.6666717529297
008824 71.39225006103516
009392 117.33332824707031
006536 111.0647201538086
005066 14.736684799194336
008287 152.0
010418 85.01409912109375
001294 156.4705810546875
007534 22.59969139099121
002856 33.03374481201172
005596 11.024182319641113
005046 14.566848754882812
010376 28.354692459106445
003775 16.770275115966797
011619 50.672401428222656
006128 31.013944625854492
012600 55.45348358154297
002287 31.85952377319336
012412 7.649146556854248
011026 92.17564392089844
006170 22.083114624023438
007163 53.41734313964844
002311 22.09149742126465
011897 82.13333129882812
003752 17.36085319519043
010712 31.25348472595215
003144 18.120075225830078
006085 20.322933197021484
000157 40.207984924316406
008811 152.0
008445 152.0
002815 17.555870056152344
007428 15.960532188415527
009100 52.22400665283203
011578 24.079730987548828
001550 156.4705810546875
005941 19.801647186279297
011267 117.33332824707031
010183 67.69412994384766
003946 16.948705673217773
003399 18.51199722290039
008919 152.0
007401 36.9286003112793
004336 13.390454292297363
009354 20.664567947387695
006786 135.67185974121094
010198 63.4056282043457
007906 152.0
000235 20.760210037231445
010094 31.522056579589844
007369 65.55506896972656
010223 30.089275360107422
003668 16.720062255859375
008008 138.62881469726562
002152 27.029829025268555
000457 221.6666717529297
011721 117.33332824707031
